id,actual_miles,estimated_miles,error,map_url
355,317,321,4,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C40.35417,-80.14&markers=color%3Ared%7C43.6,-80.05&markers=color%3Agreen%7Clabel%3A2%7C40.35417,-80.14&markers=color%3Ared%7Clabel%3A2%7C43.6,-80.05&markers=color%3Agreen%7Clabel%3A3%7C40.35417,-80.14&markers=color%3Ared%7Clabel%3A3%7C43.6,-80.05&markers=color%3Agreen%7Clabel%3A4%7C40.35417,-80.14&markers=color%3Ared%7Clabel%3A4%7C43.6,-80.05&markers=color%3Agreen%7Clabel%3A5%7C40.01778,-79.58972&markers=color%3Ared%7Clabel%3A5%7C43.25,-79.85"
387,135,141,6,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C42.02722,-73.32972&markers=color%3Ared%7C40.617,-74.1&markers=color%3Agreen%7Clabel%3A2%7C42.02722,-73.32972&markers=color%3Ared%7Clabel%3A2%7C40.617,-74.1&markers=color%3Agreen%7Clabel%3A3%7C42.02722,-73.32972&markers=color%3Ared%7Clabel%3A3%7C40.617,-74.1&markers=color%3Agreen%7Clabel%3A4%7C42.02722,-73.32972&markers=color%3Ared%7Clabel%3A4%7C40.617,-74.1&markers=color%3Agreen%7Clabel%3A5%7C42.125,-72.75&markers=color%3Ared%7Clabel%3A5%7C40.82222,-74.16028"
392,516,517,1,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C43.65,-79.383&markers=color%3Ared%7C41.22222,-73.05694&markers=color%3Agreen%7Clabel%3A2%7C43.65,-79.383&markers=color%3Ared%7Clabel%3A2%7C41.22222,-73.05694&markers=color%3Agreen%7Clabel%3A3%7C43.65,-79.383&markers=color%3Ared%7Clabel%3A3%7C40.85278,-74.0425"
396,322,329,7,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C43.9,-79.133&markers=color%3Ared%7C45.5,-73.6&markers=color%3Agreen%7Clabel%3A2%7C43.9,-79.133&markers=color%3Ared%7Clabel%3A2%7C45.5,-73.6&markers=color%3Agreen%7Clabel%3A3%7C43.9,-79.133&markers=color%3Ared%7Clabel%3A3%7C45.5,-73.6&markers=color%3Agreen%7Clabel%3A4%7C43.9,-79.133&markers=color%3Ared%7Clabel%3A4%7C45.5,-73.6&markers=color%3Agreen%7Clabel%3A5%7C44.35,-78.733&markers=color%3Ared%7Clabel%3A5%7C45.5,-73.6"
421,272,272,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C42.0775,-73.95333&markers=color%3Ared%7C45.5,-73.6&markers=color%3Agreen%7Clabel%3A2%7C42.0775,-73.95333&markers=color%3Ared%7Clabel%3A2%7C45.5,-73.6"
457,959,959,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C42.12361,-71.17917&markers=color%3Ared%7C39.48056,-86.055&markers=color%3Agreen%7Clabel%3A2%7C42.12361,-71.17917&markers=color%3Ared%7Clabel%3A2%7C39.48056,-86.055"
481,202,204,2,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C39.29028,-76.6125&markers=color%3Ared%7C40.85833,-74.16417&markers=color%3Agreen%7Clabel%3A2%7C39.29028,-76.6125&markers=color%3Ared%7Clabel%3A2%7C40.85833,-74.16417&markers=color%3Agreen%7Clabel%3A3%7C39.29028,-76.6125&markers=color%3Ared%7Clabel%3A3%7C40.85833,-74.16417&markers=color%3Agreen%7Clabel%3A4%7C39.29028,-76.6125&markers=color%3Ared%7Clabel%3A4%7C40.85833,-74.16417&markers=color%3Agreen%7Clabel%3A5%7C39.54917,-77.20722&markers=color%3Ared%7Clabel%3A5%7C40.74472,-73.94917"
485,202,202,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C43.80917,-76.02444&markers=color%3Ared%7C42.88639,-78.87861&markers=color%3Agreen%7Clabel%3A2%7C43.80917,-76.02444&markers=color%3Ared%7Clabel%3A2%7C42.88639,-78.87861"
487,224,229,5,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C39.83028,-75.24083&markers=color%3Ared%7C41.77583,-72.52194&markers=color%3Agreen%7Clabel%3A2%7C39.83028,-75.24083&markers=color%3Ared%7Clabel%3A2%7C41.77583,-72.52194&markers=color%3Agreen%7Clabel%3A3%7C39.83028,-75.24083&markers=color%3Ared%7Clabel%3A3%7C41.77583,-72.52194&markers=color%3Agreen%7Clabel%3A4%7C39.83028,-75.24083&markers=color%3Ared%7Clabel%3A4%7C41.77583,-72.52194&markers=color%3Agreen%7Clabel%3A5%7C40.03611,-75.51417&markers=color%3Ared%7Clabel%3A5%7C42.125,-72.75"
492,866,865,-1,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C45.5,-73.6&markers=color%3Ared%7C35.99389,-78.89889&markers=color%3Agreen%7Clabel%3A2%7C45.5,-73.6&markers=color%3Ared%7Clabel%3A2%7C35.99389,-78.89889"
507,581,581,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C40.44056,-79.99611&markers=color%3Ared%7C36.52972,-87.35944&markers=color%3Agreen%7Clabel%3A2%7C40.44056,-79.99611&markers=color%3Ared%7Clabel%3A2%7C36.52972,-87.35944"
516,681,681,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C41.083,-75.0&markers=color%3Ared%7C37.88056,-84.57306&markers=color%3Agreen%7Clabel%3A2%7C41.083,-75.0&markers=color%3Ared%7Clabel%3A2%7C37.88056,-84.57306&markers=color%3Agreen%7Clabel%3A3%7C41.083,-75.0&markers=color%3Ared%7Clabel%3A3%7C37.88056,-84.57306"
526,1235,1235,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C44.59278,-70.22861&markers=color%3Ared%7C33.98861,-83.89806&markers=color%3Agreen%7Clabel%3A2%7C44.59278,-70.22861&markers=color%3Ared%7Clabel%3A2%7C33.98861,-83.89806"
529,624,624,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C39.92583,-75.12&markers=color%3Ared%7C35.96056,-83.92083&markers=color%3Agreen%7Clabel%3A2%7C39.92583,-75.12&markers=color%3Ared%7Clabel%3A2%7C35.96056,-83.92083"
534,456,456,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C39.44083,-78.97417&markers=color%3Ared%7C39.76833,-86.15806&markers=color%3Agreen%7Clabel%3A2%7C39.44083,-78.97417&markers=color%3Ared%7Clabel%3A2%7C39.76833,-86.15806"
536,961,964,3,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C43.517,-79.883&markers=color%3Ared%7C32.77639,-79.93111&markers=color%3Agreen%7Clabel%3A2%7C43.517,-79.883&markers=color%3Ared%7Clabel%3A2%7C32.77639,-79.93111&markers=color%3Agreen%7Clabel%3A3%7C43.583,-79.65&markers=color%3Ared%7Clabel%3A3%7C32.98083,-80.03278"
598,1375,1375,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C42.35833,-71.06028&markers=color%3Ared%7C42.483,-94.167&markers=color%3Agreen%7Clabel%3A2%7C42.35833,-71.06028&markers=color%3Ared%7Clabel%3A2%7C42.483,-94.167"
600,730,732,2,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C40.26444,-75.80444&markers=color%3Ared%7C41.86389,-87.85333&markers=color%3Agreen%7Clabel%3A2%7C40.26444,-75.80444&markers=color%3Ared%7Clabel%3A2%7C41.86389,-87.85333&markers=color%3Agreen%7Clabel%3A3%7C40.26444,-75.80444&markers=color%3Ared%7Clabel%3A3%7C41.85,-87.65&markers=color%3Agreen%7Clabel%3A4%7C39.71361,-75.60972&markers=color%3Ared%7Clabel%3A4%7C41.85,-87.65&markers=color%3Agreen%7Clabel%3A5%7C39.66194,-75.56667&markers=color%3Ared%7Clabel%3A5%7C41.85,-87.65"
621,1158,1158,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C44.26028,-72.05528&markers=color%3Ared%7C42.34972,-90.00667&markers=color%3Agreen%7Clabel%3A2%7C44.26028,-72.05528&markers=color%3Ared%7Clabel%3A2%7C42.34972,-90.00667&markers=color%3Agreen%7Clabel%3A3%7C44.26028,-72.05528&markers=color%3Ared%7Clabel%3A3%7C42.34972,-90.00667"
623,558,558,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C42.08972,-76.80806&markers=color%3Ared%7C42.62361,-85.76028&markers=color%3Agreen%7Clabel%3A2%7C42.08972,-76.80806&markers=color%3Ared%7Clabel%3A2%7C42.62361,-85.76028"
628,674,682,8,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C41.42778,-78.56111&markers=color%3Ared%7C40.14833,-89.36472&markers=color%3Agreen%7Clabel%3A2%7C41.42778,-78.56111&markers=color%3Ared%7Clabel%3A2%7C40.14833,-89.36472&markers=color%3Agreen%7Clabel%3A3%7C41.42778,-78.56111&markers=color%3Ared%7Clabel%3A3%7C40.14833,-89.36472&markers=color%3Agreen%7Clabel%3A4%7C42.11861,-79.19861&markers=color%3Ared%7Clabel%3A4%7C40.51417,-88.99056"
630,744,750,6,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C39.71361,-75.60972&markers=color%3Ared%7C41.85,-87.65&markers=color%3Agreen%7Clabel%3A2%7C39.71361,-75.60972&markers=color%3Ared%7Clabel%3A2%7C41.85,-87.65&markers=color%3Agreen%7Clabel%3A3%7C39.66194,-75.56667&markers=color%3Ared%7Clabel%3A3%7C41.85,-87.65&markers=color%3Agreen%7Clabel%3A4%7C39.50944,-76.16444&markers=color%3Ared%7Clabel%3A4%7C41.85,-87.65&markers=color%3Agreen%7Clabel%3A5%7C39.48611,-75.02611&markers=color%3Ared%7Clabel%3A5%7C41.85,-87.65"
639,688,680,-8,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C41.24583,-75.88167&markers=color%3Ared%7C41.85,-87.65&markers=color%3Agreen%7Clabel%3A2%7C41.24583,-75.88167&markers=color%3Ared%7Clabel%3A2%7C41.85,-87.65&markers=color%3Agreen%7Clabel%3A3%7C41.17028,-76.87722&markers=color%3Ared%7Clabel%3A3%7C41.66889,-87.73861"
641,86,92,6,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C40.29,-76.93417&markers=color%3Ared%7C39.29028,-76.6125&markers=color%3Agreen%7Clabel%3A2%7C40.29,-76.93417&markers=color%3Ared%7Clabel%3A2%7C39.29028,-76.6125&markers=color%3Agreen%7Clabel%3A3%7C40.27361,-76.88472&markers=color%3Ared%7Clabel%3A3%7C39.29028,-76.6125&markers=color%3Agreen%7Clabel%3A4%7C40.78389,-76.23056&markers=color%3Ared%7Clabel%3A4%7C39.37194,-77.27222&markers=color%3Agreen%7Clabel%3A5%7C39.40361,-76.95056&markers=color%3Ared%7Clabel%3A5%7C38.96694,-76.86222"
643,655,630,-25,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C39.74583,-75.54694&markers=color%3Ared%7C40.48722,-85.61306&markers=color%3Agreen%7Clabel%3A2%7C39.74583,-75.54694&markers=color%3Ared%7Clabel%3A2%7C40.48722,-85.61306&markers=color%3Agreen%7Clabel%3A3%7C39.74583,-75.54694&markers=color%3Ared%7Clabel%3A3%7C39.76833,-86.15806&markers=color%3Agreen%7Clabel%3A4%7C40.33556,-75.92722&markers=color%3Ared%7Clabel%3A4%7C40.10278,-84.63306"
645,158,156,-2,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C38.96944,-77.38639&markers=color%3Ared%7C39.95222,-75.16417&markers=color%3Agreen%7Clabel%3A2%7C38.96944,-77.38639&markers=color%3Ared%7Clabel%3A2%7C39.95222,-75.16417&markers=color%3Agreen%7Clabel%3A3%7C38.917,-76.983&markers=color%3Ared%7Clabel%3A3%7C39.95222,-75.16417&markers=color%3Agreen%7Clabel%3A4%7C38.95583,-76.94583&markers=color%3Ared%7Clabel%3A4%7C39.95222,-75.16417&markers=color%3Agreen%7Clabel%3A5%7C39.18556,-78.16361&markers=color%3Ared%7Clabel%3A5%7C40.05056,-74.95389"
649,183,192,9,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C40.8,-74.0&markers=color%3Ared%7C39.32,-76.51583&markers=color%3Agreen%7Clabel%3A2%7C40.8,-74.0&markers=color%3Ared%7Clabel%3A2%7C39.32,-76.51583&markers=color%3Agreen%7Clabel%3A3%7C40.73556,-74.17278&markers=color%3Ared%7Clabel%3A3%7C39.6,-75.94167&markers=color%3Agreen%7Clabel%3A4%7C40.49917,-74.39944&markers=color%3Ared%7Clabel%3A4%7C39.50944,-76.16444&markers=color%3Agreen%7Clabel%3A5%7C40.7,-74.0&markers=color%3Ared%7Clabel%3A5%7C40.135,-76.86"
666,1187,1187,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C42.83528,-71.64944&markers=color%3Ared%7C45.63667,-89.41194&markers=color%3Agreen%7Clabel%3A2%7C42.83528,-71.64944&markers=color%3Ared%7Clabel%3A2%7C45.63667,-89.41194"
694,742,742,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C39.92583,-75.12&markers=color%3Ared%7C42.7875,-86.10889&markers=color%3Agreen%7Clabel%3A2%7C39.92583,-75.12&markers=color%3Ared%7Clabel%3A2%7C42.7875,-86.10889"
698,1662,1661,-1,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C43.65,-79.383&markers=color%3Ared%7C50.45,-104.617&markers=color%3Agreen%7Clabel%3A2%7C43.65,-79.383&markers=color%3Ared%7Clabel%3A2%7C50.45,-104.617"
701,1840,1840,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C45.5,-73.6&markers=color%3Ared%7C50.45,-104.617&markers=color%3Agreen%7Clabel%3A2%7C45.5,-73.6&markers=color%3Ared%7Clabel%3A2%7C50.45,-104.617"
710,1058,1058,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C44.47528,-70.18861&markers=color%3Ared%7C41.61,-87.64667&markers=color%3Agreen%7Clabel%3A2%7C44.47528,-70.18861&markers=color%3Ared%7Clabel%3A2%7C41.61,-87.64667"
712,399,399,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C44.05,-79.467&markers=color%3Ared%7C43.16083,-85.71&markers=color%3Agreen%7Clabel%3A2%7C44.05,-79.467&markers=color%3Ared%7Clabel%3A2%7C43.16083,-85.71"
718,719,713,-6,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C39.19278,-76.72444&markers=color%3Ared%7C42.03333,-87.88333&markers=color%3Agreen%7Clabel%3A2%7C39.19278,-76.72444&markers=color%3Ared%7Clabel%3A2%7C42.03333,-87.88333&markers=color%3Agreen%7Clabel%3A3%7C39.29028,-76.6125&markers=color%3Ared%7Clabel%3A3%7C41.85,-87.65&markers=color%3Agreen%7Clabel%3A4%7C39.29028,-76.6125&markers=color%3Ared%7Clabel%3A4%7C41.85,-87.65&markers=color%3Agreen%7Clabel%3A5%7C39.29028,-76.6125&markers=color%3Ared%7Clabel%3A5%7C41.59333,-87.34639"
730,938,938,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C45.5,-73.6&markers=color%3Ared%7C42.27111,-89.09389&markers=color%3Agreen%7Clabel%3A2%7C45.5,-73.6&markers=color%3Ared%7Clabel%3A2%7C42.27111,-89.09389"
748,1197,1189,-8,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C40.66389,-74.21111&markers=color%3Ared%7C39.09972,-94.57833&markers=color%3Agreen%7Clabel%3A2%7C40.66389,-74.21111&markers=color%3Ared%7Clabel%3A2%7C39.09972,-94.57833&markers=color%3Agreen%7Clabel%3A3%7C40.68833,-75.22111&markers=color%3Ared%7Clabel%3A3%7C39.09972,-94.57833"
752,541,526,-15,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C41.11611,-79.18694&markers=color%3Ared%7C42.36361,-87.84472&markers=color%3Agreen%7Clabel%3A2%7C41.11611,-79.18694&markers=color%3Ared%7Clabel%3A2%7C42.36361,-87.84472&markers=color%3Agreen%7Clabel%3A3%7C41.11611,-79.18694&markers=color%3Ared%7Clabel%3A3%7C42.36361,-87.84472&markers=color%3Agreen%7Clabel%3A4%7C41.00361,-80.34722&markers=color%3Ared%7Clabel%3A4%7C42.44361,-88.23639&markers=color%3Agreen%7Clabel%3A5%7C40.49333,-79.86083&markers=color%3Ared%7Clabel%3A5%7C41.51194,-87.96556"
774,648,660,12,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C40.66389,-74.21111&markers=color%3Ared%7C43.0125,-83.6875&markers=color%3Agreen%7Clabel%3A2%7C40.66389,-74.21111&markers=color%3Ared%7Clabel%3A2%7C43.0125,-83.6875&markers=color%3Agreen%7Clabel%3A3%7C40.66389,-74.21111&markers=color%3Ared%7Clabel%3A3%7C42.36833,-83.35278&markers=color%3Agreen%7Clabel%3A4%7C40.7325,-73.44583&markers=color%3Ared%7Clabel%3A4%7C43.85361,-83.965"
776,1415,1415,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C40.44056,-79.99611&markers=color%3Ared%7C30.26694,-97.74278&markers=color%3Agreen%7Clabel%3A2%7C40.44056,-79.99611&markers=color%3Ared%7Clabel%3A2%7C30.26694,-97.74278"
785,1300,1301,1,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C41.76028,-81.14111&markers=color%3Ared%7C31.67972,-96.48194&markers=color%3Agreen%7Clabel%3A2%7C41.76028,-81.14111&markers=color%3Ared%7Clabel%3A2%7C31.67972,-96.48194&markers=color%3Agreen%7Clabel%3A3%7C41.76028,-81.14111&markers=color%3Ared%7Clabel%3A3%7C31.67972,-96.48194&markers=color%3Agreen%7Clabel%3A4%7C41.76028,-81.14111&markers=color%3Ared%7Clabel%3A4%7C31.67972,-96.48194&markers=color%3Agreen%7Clabel%3A5%7C41.76028,-81.14111&markers=color%3Ared%7Clabel%3A5%7C31.67972,-96.48194"
828,257,262,5,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C34.8525,-82.39417&markers=color%3Ared%7C32.08333,-81.1&markers=color%3Agreen%7Clabel%3A2%7C34.8525,-82.39417&markers=color%3Ared%7Clabel%3A2%7C32.08333,-81.1&markers=color%3Agreen%7Clabel%3A3%7C34.93861,-82.22722&markers=color%3Ared%7Clabel%3A3%7C32.11528,-81.24722"
853,761,761,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C35.79722,-84.25611&markers=color%3Ared%7C27.19722,-80.25306&markers=color%3Agreen%7Clabel%3A2%7C35.79722,-84.25611&markers=color%3Ared%7Clabel%3A2%7C27.19722,-80.25306"
856,274,274,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C35.60556,-85.18889&markers=color%3Ared%7C32.46083,-84.98778&markers=color%3Agreen%7Clabel%3A2%7C35.60556,-85.18889&markers=color%3Ared%7Clabel%3A2%7C32.46083,-84.98778&markers=color%3Agreen%7Clabel%3A3%7C35.60556,-85.18889&markers=color%3Ared%7Clabel%3A3%7C32.46083,-84.98778"
865,818,818,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C35.93806,-77.79083&markers=color%3Ared%7C26.117,-80.133&markers=color%3Agreen%7Clabel%3A2%7C35.93806,-77.79083&markers=color%3Ared%7Clabel%3A2%7C26.117,-80.133"
874,741,747,6,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C41.805,-80.94833&markers=color%3Ared%7C33.96083,-83.37806&markers=color%3Agreen%7Clabel%3A2%7C41.805,-80.94833&markers=color%3Ared%7Clabel%3A2%7C33.96083,-83.37806&markers=color%3Agreen%7Clabel%3A3%7C41.49944,-81.69556&markers=color%3Ared%7Clabel%3A3%7C33.74889,-84.38806&markers=color%3Agreen%7Clabel%3A4%7C41.08139,-81.51917&markers=color%3Ared%7Clabel%3A4%7C33.74889,-84.38806"
875,442,433,-9,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C36.09972,-80.24444&markers=color%3Ared%7C36.01556,-86.58194&markers=color%3Agreen%7Clabel%3A2%7C36.09972,-80.24444&markers=color%3Ared%7Clabel%3A2%7C36.01556,-86.58194&markers=color%3Agreen%7Clabel%3A3%7C35.95556,-80.00556&markers=color%3Ared%7Clabel%3A3%7C36.16583,-86.78444&markers=color%3Agreen%7Clabel%3A4%7C35.58472,-80.81028&markers=color%3Ared%7Clabel%3A4%7C36.16583,-86.78444&markers=color%3Agreen%7Clabel%3A5%7C35.58472,-80.81028&markers=color%3Ared%7Clabel%3A5%7C36.52972,-87.35944"
880,646,633,-13,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C36.09556,-79.43806&markers=color%3Ared%7C28.53806,-81.37944&markers=color%3Agreen%7Clabel%3A2%7C36.09556,-79.43806&markers=color%3Ared%7Clabel%3A2%7C28.53806,-81.37944&markers=color%3Agreen%7Clabel%3A3%7C36.09556,-79.43806&markers=color%3Ared%7Clabel%3A3%7C28.05,-81.95&markers=color%3Agreen%7Clabel%3A4%7C36.11306,-79.47667&markers=color%3Ared%7Clabel%3A4%7C28.01833,-82.11306&markers=color%3Agreen%7Clabel%3A5%7C35.91278,-79.71778&markers=color%3Ared%7Clabel%3A5%7C27.74556,-81.53083"
883,384,380,-4,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C34.02333,-84.61556&markers=color%3Ared%7C30.33194,-81.65583&markers=color%3Agreen%7Clabel%3A2%7C34.02333,-84.61556&markers=color%3Ared%7Clabel%3A2%7C30.33194,-81.65583&markers=color%3Agreen%7Clabel%3A3%7C34.02333,-84.61556&markers=color%3Ared%7Clabel%3A3%7C30.33194,-81.65583&markers=color%3Agreen%7Clabel%3A4%7C33.74889,-84.38806&markers=color%3Ared%7Clabel%3A4%7C30.33194,-81.65583&markers=color%3Agreen%7Clabel%3A5%7C33.74889,-84.38806&markers=color%3Ared%7Clabel%3A5%7C30.33194,-81.65583"
884,475,490,15,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C33.19583,-80.01333&markers=color%3Ared%7C27.94722,-82.45861&markers=color%3Agreen%7Clabel%3A2%7C33.19583,-80.01333&markers=color%3Ared%7Clabel%3A2%7C27.94722,-82.45861&markers=color%3Agreen%7Clabel%3A3%7C33.09639,-79.80361&markers=color%3Ared%7Clabel%3A3%7C27.94722,-82.45861&markers=color%3Agreen%7Clabel%3A4%7C33.09639,-79.80361&markers=color%3Ared%7Clabel%3A4%7C27.90111,-81.58611"
897,336,336,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C34.94944,-81.93222&markers=color%3Ared%7C32.36667,-86.3&markers=color%3Agreen%7Clabel%3A2%7C34.94944,-81.93222&markers=color%3Ared%7Clabel%3A2%7C32.36667,-86.3"
900,333,336,3,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C33.74889,-84.38806&markers=color%3Ared%7C36.0725,-79.79222&markers=color%3Agreen%7Clabel%3A2%7C33.74889,-84.38806&markers=color%3Ared%7Clabel%3A2%7C36.0725,-79.79222&markers=color%3Agreen%7Clabel%3A3%7C33.74889,-84.38806&markers=color%3Ared%7Clabel%3A3%7C35.95556,-80.00556"
906,67,69,2,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C32.95889,-81.23667&markers=color%3Ared%7C32.11417,-81.15417&markers=color%3Agreen%7Clabel%3A2%7C32.95889,-81.23667&markers=color%3Ared%7Clabel%3A2%7C32.11417,-81.15417&markers=color%3Agreen%7Clabel%3A3%7C33.53083,-80.57222&markers=color%3Ared%7Clabel%3A3%7C32.43139,-80.67"
924,386,387,1,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C32.37944,-81.66333&markers=color%3Ared%7C27.63806,-81.82417&markers=color%3Agreen%7Clabel%3A2%7C32.37944,-81.66333&markers=color%3Ared%7Clabel%3A2%7C27.63806,-81.82417&markers=color%3Agreen%7Clabel%3A3%7C32.37944,-81.66333&markers=color%3Ared%7Clabel%3A3%7C27.63806,-81.82417&markers=color%3Agreen%7Clabel%3A4%7C32.37944,-81.66333&markers=color%3Ared%7Clabel%3A4%7C28.16111,-81.60194&markers=color%3Agreen%7Clabel%3A5%7C32.37944,-81.66333&markers=color%3Ared%7Clabel%3A5%7C28.16111,-81.60194"
